CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome
21115,,Bobby,D,Raman,,Galeriestr 2892,,Grevenbroich,Bayern,Germany,41485,1 (11) 500 555-0111,1977-07-01,Partial College,Clerical,M,S,1,1,0,0,59942
21116,,Carson,,Russell,,7440 Dorset Way,,Billericay,England,United Kingdom,CM11,1 (11) 500 555-0118,1976-12-13,High School,Manual,M,M,0,1,0,0,10279
21117,,Bryant,K,Sara,,"65bis, boulevard Saint Germain",,Saint Ouen,Loir et Cher,France,41100,1 (11) 500 555-0153,1975-05-24,Partial High School,Manual,M,S,1,2,0,0,17793
21118,,Lisa,L,Hu,,7489 Relief Valley Ct,,Kirkby,England,United Kingdom,KB9,1 (11) 500 555-0164,1975-03-23,High School,Manual,F,S,0,1,0,0,23558
21119,,Edward,,Campbell,,"31, cours Mirabeau",,Chatou,Yveline,France,78400,1 (11) 500 555-0174,1976-01-22,High School,Manual,M,S,0,1,0,0,28630
21120,,Roger,P,Chen,,Karl Liebknecht str 299,,Kassel,Hessen,Germany,34117,1 (11) 500 555-0112,1976-07-11,Partial College,Clerical,M,M,0,1,0,0,57187
21122,,Julie,,Xie,,"5, avenue du Québec",,Villeneuve-d'Ascq,Nord,France,59491,1 (11) 500 555-0156,1974-04-11,Partial High School,Manual,F,M,1,2,0,0,11716
21123,,Carl,,Luo,,"4877, rue des Ecoles",,Boulogne-Billancourt,Hauts de Seine,France,92100,1 (11) 500 555-0178,1974-08-12,Partial High School,Manual,M,S,1,2,0,0,34417
21124,,Mallory,L,Alvarez,,3134 Rambling Rose Dr.,,Reading,England,United Kingdom,RG7 5H7,1 (11) 500 555-0124,1974-06-21,Partial High School,Manual,F,S,0,2,0,0,11595
21125,,Bruce,E,Rana,,"16, rue de l´Avenir",,Courbevoie,Hauts de Seine,France,92400,1 (11) 500 555-0156,1975-12-01,Partial College,Clerical,M,S,1,1,0,0,46109
21126,,Kaitlin,,Gonzalez,,"534, rue des Grands Champs",,Paris,Seine (Paris),France,75007,1 (11) 500 555-0117,1975-11-07,Partial College,Clerical,F,S,0,1,0,0,40511
21127,,Crystal,,Zheng,,"34334, rue Jean Mermoz",,Versailles,Yveline,France,78000,1 (11) 500 555-0171,1975-07-25,Partial College,Clerical,F,S,1,1,0,0,45863
21128,,Kenneth,,Andersen,,Wertheimer Straße 854,,Erlangen,Bayern,Germany,91054,1 (11) 500 555-0185,1975-06-20,Partial College,Clerical,M,S,0,1,0,0,52709
21129,,Rafael,J,Wang,,Rykestr 9582,,Mühlheim,Hamburg,Germany,63151,1 (11) 500 555-0117,1975-03-17,Partial College,Clerical,M,S,1,1,0,0,60994
21130,,Mackenzie,D,Ward,,6963 Santa Monica Drive,# 4,Kirkby,England,United Kingdom,KB9,1 (11) 500 555-0119,1975-12-16,Bachelors ,Skilled Manual,F,M,1,0,1,1,50442
21131,,Gilbert,K,Nath,,Karl Liebknecht str 299,,Hamburg,Hessen,Germany,22001,1 (11) 500 555-0144,1973-04-07,Partial High School,Manual,M,S,0,2,0,0,26923
21133,,April,G,Kumar,,"242, rue Léo Delibes",,Sèvres,Hauts de Seine,France,92310,1 (11) 500 555-0124,1974-08-06,Partial College,Clerical,F,S,0,1,0,0,38346
21134,,Bob,W,Chapman,,2813 A St.,,London,England,United Kingdom,W1V 5RN,1 (11) 500 555-0155,1980-03-02,Partial High School,Manual,M,S,0,2,0,0,19243
21135,,Raul,P,Raji,,6026 Lacanda Ct,,Cambridge,England,United Kingdom,CB4 4BZ,1 (11) 500 555-0136,1980-10-26,Partial High School,Manual,M,M,0,2,0,0,19728
21136,,Natasha,,Carlson,,9573 Royal Oak Rd.,,W. York,England,United Kingdom,BD1 4SJ,1 (11) 500 555-0128,1980-03-12,Partial High School,Manual,F,M,0,2,0,0,33364
21137,,Steve,,Li,,6481 Hastings Drive,,W. York,England,United Kingdom,BD1 4SJ,1 (11) 500 555-0190,1980-11-15,Partial High School,Manual,M,S,0,2,0,0,23063
21138,,Kaylee,,Phillips,,531 Northridge Drive,,Langford,British Columbia,Canada,V9,745-555-0127,1962-02-26,Partial College,Skilled Manual,F,M,1,1,0,1,74065
21139,,Alex,C,Adams,,237 Bellwood Dr.,,Lake Oswego,Oregon,United States,97034,346-555-0124,1962-06-24,Partial College,Skilled Manual,M,M,1,1,0,1,101627
21142,,Mason,,Brooks,,3331 Algiers Dr.,,Milwaukie,Oregon,United States,97222,583-555-0129,1961-04-20,High School,Skilled Manual,M,M,1,3,3,4,63983
21143,,Allison,,Campbell,,45 Landing Terrace,,Lake Oswego,Oregon,United States,97034,735-555-0181,1961-05-14,Partial College,Skilled Manual,F,M,1,1,0,1,66039
21144,,Lucas,,Richardson,,9057 Palms Dr.,,Renton,Washington,United States,98055,875-555-0160,1961-02-08,Partial College,Skilled Manual,M,M,1,1,0,1,93468
21145,,Mindy,,Lal,,9639 M St.,,Burlingame,California,United States,94010,802-555-0155,1960-06-02,Bachelors ,Professional,F,M,0,1,0,0,56807
21147,,Angel,,Rogers,,8056 Village Oaks Dr.,,Kirkland,Washington,United States,98033,771-555-0114,1960-07-17,Partial College,Skilled Manual,M,M,1,1,0,1,111465
21148,,Brianna,L,Gonzales,,5581 Stanford Street,,N. Vancouver,British Columbia,Canada,V7L 4J4,928-555-0116,1967-03-03,Partial College,Skilled Manual,F,S,1,1,0,0,46516
21149,,Miguel,A,Diaz,,2824 Meadowvale Court,,Corvallis,Oregon,United States,97330,744-555-0121,1967-12-27,Partial College,Skilled Manual,M,S,0,1,0,0,54180
21150,,Alyssa,,Ramirez,,8384 Potomac Drive,,Sedro Woolley,Washington,United States,98284,357-555-0194,1967-09-25,Graduate Degree,Professional,F,S,0,1,0,0,98253
21151,,Aaron,C,Campbell,,3310 Harvey Way,,Bellflower,California,United States,90706,187-555-0177,1967-12-22,Graduate Degree,Professional,M,S,1,1,0,0,116163
21153,,James,R,Thompson,,9782 Price Lane,,San Carlos,California,United States,94070,114-555-0181,1967-02-15,Graduate Degree,Professional,M,M,0,1,0,0,108815
21154,,Michael,M,Clark,,7484 Roundtree Drive,,Mill Valley,California,United States,94941,603-555-0116,1928-02-10,Graduate Degree,Professional,M,M,0,1,0,1,72006
21155,,Jeremiah,D,Flores,,7530 Vista Diablo,,Lincoln Acres,California,United States,91950,177-555-0148,1960-03-04,Partial College,Skilled Manual,M,M,1,1,0,1,91477
21156,,Maria,E,Lopez,,3960 Fairfield Avenue,,Corvallis,Oregon,United States,97330,431-555-0183,1960-02-24,Partial College,Skilled Manual,F,M,1,1,0,1,70835
21158,,Trevor,J,Patterson,,4326 Niagara Court,,Redmond,Washington,United States,98052,396-555-0143,1959-07-19,Bachelors ,Professional,M,S,1,1,3,4,91405
21159,,Kaitlyn,,Rodriguez,,3152 Willow Pass Rd.,,Corvallis,Oregon,United States,97330,111-555-0123,1959-06-09,Graduate Degree,Professional,F,M,1,3,5,5,102424
21160,,April,,Xie,,1343 Apple Drive,,Chula Vista,California,United States,91910,413-555-0177,1959-11-24,Graduate Degree,Professional,F,M,1,0,0,3,120782
21161,,Megan,,Johnson,,2943 Eagle Peak Road,,Puyallup,Washington,United States,98371,937-555-0147,1958-03-14,Bachelors ,Professional,F,M,1,1,0,1,88154
21162,,Brooke,,Sanchez,,1728 Village Oaks Dr.,,Lakewood,California,United States,90712,555-555-0157,1958-11-21,Bachelors ,Professional,F,S,1,1,0,1,76134
21163,,William,,Williams,,636 Marina Village Pkwy.,,Bellflower,California,United States,90706,140-555-0163,1958-06-05,Graduate Degree,Professional,M,M,1,1,4,5,118436
21164,,Troy,,Raman,,1565 Esperanea Dr.,,Chula Vista,California,United States,91910,712-555-0111,1958-02-08,Graduate Degree,Professional,M,M,1,2,4,5,117888
21165,,Sheila,J,Gomez,,7826 W. Hookston Road,,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0156,1969-08-03,Graduate Degree,Management,F,S,1,0,4,4,114643
21166,,Tamara,E,Yuan,,1688 Sudan Loop,,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0114,1969-03-15,Graduate Degree,Management,F,S,1,0,0,1,93371
21167,,Kara,,Becker,,8474 Carmel Drive,,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0193,1969-10-11,Graduate Degree,Management,F,S,0,0,0,2,126544
21168,,Clifford,C,Chapman,,4010 Willow Pass Road,,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0169,1970-04-22,Graduate Degree,Management,M,M,1,1,4,4,133620
21169,,Nancy,C,Arun,,4056 Marina Vill Pkwy.,,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0138,1970-08-23,Bachelors ,Professional,F,M,1,0,0,2,97103
21170,,Edwin,O,Sun,,1451 Victory Lane,,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0127,1968-09-27,Bachelors ,Professional,M,M,0,3,5,5,83259
21172,,Francisco,D,Sanchez,,5872 Matterhorn Court,,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0156,1968-05-07,Bachelors ,Professional,M,M,0,3,5,5,111580
21173,,Chad,C,Yuan,,7090 C. Mount Hood,,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0115,1967-11-13,Bachelors ,Professional,M,M,1,3,5,5,114716
21174,,Andre,,Smith,,470 Laurel,,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0137,1967-03-13,Bachelors ,Professional,M,M,1,3,5,5,88379
21175,,Armando,S,Gomez,,9683 Pine Valley Road,,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0158,1967-07-24,Graduate Degree,Management,M,S,1,2,5,5,128542
21176,,Raul,L,Chande,,938 San Ysidro Court,,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0130,1967-08-10,Graduate Degree,Management,M,M,1,2,5,5,126905
21177,,Kara,S,Nath,,3043 Rock Creek Pl.,,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0195,1967-02-14,Graduate Degree,Management,F,M,1,2,5,5,124471
21178,,Jillian,,Saunders,,7443 Sherry Circle,,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0119,1966-06-08,Bachelors ,Professional,F,M,0,3,5,5,100675
21179,,Jaclyn,C,Zhou,,879 St. Andrews Way,,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0150,1966-07-12,Bachelors ,Professional,F,M,1,3,5,5,102960
21180,,Katherine,,Flores,,1752 Attic Lane,,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0148,1965-03-24,Bachelors ,Professional,F,S,0,1,2,2,101323
21182,,Lori,,Navarro,,4633 Jefferson Street,,Findon,South Australia,Australia,5023,1 (11) 500 555-0171,1965-11-13,Bachelors ,Professional,F,M,1,1,3,3,98999
21183,,Hector,,Moreno,,1412 San Marino Ct.,,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0144,1968-09-15,Bachelors ,Professional,M,M,1,4,5,5,95113
21184,,Harold,M,Rodriguez,,4159 Apple Drive,,Findon,South Australia,Australia,5023,1 (11) 500 555-0180,1968-08-17,Bachelors ,Professional,M,S,0,1,0,0,99295
21185,,Gilbert,J,Jai,,1509 Orangewood Ave.,,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0158,1968-04-25,Bachelors ,Professional,M,M,1,4,5,5,131134
21186,,Randall,Z,Vazquez,,2168 Terra Calitina,,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0144,1965-02-04,Bachelors ,Professional,M,S,0,1,0,0,118774
21187,,Darrell,J,Luo,,3215 Polson Court,,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0127,1964-10-16,Bachelors ,Professional,M,M,1,2,3,3,94798
21188,,Clifford,,Sanchez,,494 Crown Court,,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0195,1964-07-19,Bachelors ,Professional,M,M,1,2,4,4,100628
21189,,Desiree,D,Rubio,,3727 Withersed Lane,,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0113,1963-11-23,Bachelors ,Professional,F,M,1,2,2,3,89729
21190,Mr.,Pablo,,Rovira Diez,,"15, rue Descartes",,East Brisbane,Queensland,Australia,4169,786-555-0100,1963-02-23,Bachelors ,Professional,M,S,0,1,0,0,105438
21191,,Willie,,Lu,,8595 Mariposa Ct,,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0130,1962-01-23,Bachelors ,Professional,M,M,1,1,0,1,101722
21192,,Regina,,Sai,,8274 Shady Lane,,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0125,1962-08-27,Bachelors ,Professional,F,M,1,1,0,1,88664
21194,,Tara,,Nara,,5518 Baldwin Dr.,,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0153,1962-06-24,Bachelors ,Professional,F,M,1,1,0,1,81632
21195,,Rafael,N,Xu,,1754 Polk Street,,Seaford,Victoria,Australia,3198,1 (11) 500 555-0131,1962-01-15,Bachelors ,Professional,M,M,1,1,0,1,99931
21196,,Kathleen,,Alonso,,8425 W. Hookston Road,,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0113,1961-05-13,Partial College,Skilled Manual,F,M,1,1,0,1,64589
21197,,Sheena,D,Pal,,4399 Price Lane,,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0169,1961-01-22,Bachelors ,Professional,F,S,1,1,0,1,72778
21198,,Madison,J,Williams,,921 Ponderosa Way,,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0199,1961-06-19,Bachelors ,Professional,F,M,1,1,0,1,88847
21199,,Ruth,L,Raman,,7959 Driving Drive,,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0187,1961-06-08,Partial College,Skilled Manual,F,S,1,1,0,1,60314
21200,,Alison,,Kumar,,5847 W. Buchanan,,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0170,1961-05-03,Partial College,Skilled Manual,F,S,1,1,0,1,78144
21201,,Anna,,Rogers,,1841 Cape Cod Way,,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0197,1929-02-13,Graduate Degree,Management,F,S,1,1,0,3,115713
21202,,Theresa,,Torres,,2536 El Capitan Lane,,Geelong,Victoria,Australia,3220,1 (11) 500 555-0191,1966-03-25,Graduate Degree,Management,F,S,0,1,0,0,126004
21203,,Mary,,Allen,,8743 Clark Creek Rd.,,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0185,1966-12-25,Graduate Degree,Management,F,M,0,1,0,0,112831
21204,,Candice,I,Lu,,7876 Clinton Dr,,Melton,Victoria,Australia,3337,1 (11) 500 555-0174,1966-08-23,Bachelors ,Professional,F,S,0,1,0,0,103518
21205,,Denise,L,Vance,,5719 A St.,,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0116,1966-03-07,Graduate Degree,Management,F,S,0,2,0,0,146779
21206,,Roberto,R,Moreno,,1371 Vancouver Way,,Perth,South Australia,Australia,6006,1 (11) 500 555-0153,1960-09-06,Partial College,Skilled Manual,M,S,1,1,0,1,91741
21207,,Vincent,D,Li,,1694 Pinole Valley Rd.,,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0162,1960-07-16,Partial College,Skilled Manual,M,M,1,1,0,1,90416
21208,,Olivia,,Griffin,,8669 Rotherham Dr.,,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0181,1932-06-05,Partial College,Clerical,F,S,1,2,0,2,61880
21209,,Randall,F,Moreno,,5518 San Rafael,,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0148,1965-06-19,Bachelors ,Professional,M,S,0,1,0,0,115298
21210,,Colin,L,Luo,,3281 Hillview Dr.,,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0170,1965-04-03,Bachelors ,Professional,M,S,1,4,5,5,128960
21211,,Louis,E,He,,486 Lorraine Ave,,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0167,1964-05-12,Bachelors ,Professional,M,S,1,1,0,0,99598
21212,,Nicolas,D,Lal,,8096 Mt. Washington Way,,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0127,1964-11-23,Bachelors ,Professional,M,S,0,1,0,0,108214
21213,,Peter,E,Black,,7848 York Dr.,,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0163,1964-11-16,Bachelors ,Professional,M,S,0,1,0,0,94020
21214,,Corey,T,She,,1911 Almond Avenue,,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0164,1964-04-01,Bachelors ,Professional,M,S,1,1,0,0,92431
21215,,Tiffany,K,Yang,,3403 Rapallo Lane,,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0158,1964-08-27,Bachelors ,Professional,F,S,1,1,0,0,83260
21216,,Larry,E,Blanco,,410 Wallace Dr.,,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0194,1964-05-24,Bachelors ,Professional,M,S,0,1,0,4,144456
21217,,Casey,,Xie,,3762 Gumwood,,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0129,1959-10-23,Bachelors ,Professional,F,S,1,1,0,1,94596
21220,,Meghan,,Moyer,,2709 Yellowood Pl.,,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0115,1962-07-02,Partial College,Skilled Manual,F,M,1,2,4,5,72130
21221,,Martin,L,Sai,,8682 Huston Rd,,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0190,1961-07-22,Partial College,Skilled Manual,M,M,1,1,0,1,75154
21222,,Kelvin,K,Xu,,2260 Clear Court,,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0154,1961-10-16,Partial College,Skilled Manual,M,M,1,1,0,1,80413
21223,,Evelyn,A,Suri,,755 Palm Dr.,,Rhodes,New South Wales,Australia,2138,1 (11) 500 555-0147,1961-09-24,Partial College,Skilled Manual,F,S,1,3,4,5,63953
21224,,Jamie,S,Alan,,5492 Hacienda Drive,,Townsville,Queensland,Australia,4810,1 (11) 500 555-0112,1958-03-10,Bachelors ,Professional,M,M,1,1,0,2,133350
21225,,Michele,E,Jai,,4250 Hungry Rd,,Newcastle,New South Wales,Australia,2300,1 (11) 500 555-0184,1958-10-16,Bachelors ,Professional,F,S,1,1,0,2,108220
21226,,Dale,L,Nara,,7776 Forsman Place,,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0167,1956-04-26,Partial College,Skilled Manual,M,S,0,1,0,1,106162
21227,,Melanie,,Morgan,,7700 The Alameda,,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0169,1953-10-11,Partial College,Clerical,F,M,0,2,0,2,33001
21228,,Cassidy,,Henderson,,253 El Pueblo Place,# 1211,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0114,1953-06-28,Bachelors ,Management,F,M,1,1,0,2,68862
21229,,Latoya,S,Jai,,2294 West 39th St.,,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0133,1953-10-25,Bachelors ,Management,F,S,1,1,0,2,50531
21230,,Carla,V,Rodriguez,,7341 46th St.,,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0167,1953-07-11,Bachelors ,Management,F,M,1,1,0,2,67528
21231,,Christine,A,Goel,,5942 Laurel,,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0135,1953-01-10,Bachelors ,Management,F,M,1,1,0,2,63252
21232,,Levi,G,Garcia,,8291 Serpentine,,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0129,1949-06-10,High School,Skilled Manual,M,M,1,2,1,2,27344
21233,,Christopher,E,Smith,,6030 Dubne Court,,San Carlos,California,United States,94070,140-555-0128,1976-03-15,High School,Skilled Manual,M,M,0,2,0,0,64447
21234,,Brianna,A,Rivera,,1061 Buskrik Avenue,,Coronado,California,United States,92118,149-555-0123,1976-01-12,High School,Skilled Manual,F,S,1,2,0,0,31892
21235,,Stephanie,V,Hernandez,,5435 Greenwood Place,,Bellflower,California,United States,90706,530-555-0183,1975-11-06,High School,Skilled Manual,F,S,0,1,0,0,38617
21236,,Adrian,J,Peterson,,2098 Chilpancingo Pkwy.,,Port Orchard,Washington,United States,98366,362-555-0181,1975-04-16,High School,Skilled Manual,M,S,1,1,0,0,35645
21237,,Luke,,Washington,,4628 Mountain View Place,,Newport Beach,California,United States,92625,220-555-0193,1980-02-10,High School,Skilled Manual,M,M,1,2,0,0,48732
21238,,Carl,,Tang,,516 Oak Park Blvd.,,Cliffside,British Columbia,Canada,V8Y 1L1,386-555-0142,1980-09-25,High School,Skilled Manual,M,S,0,2,0,0,52525
21239,,Christy,I,Liang,,458 Arlington Way,,Perth,South Australia,Australia,6006,1 (11) 500 555-0121,1937-11-03,Partial College,Clerical,F,M,0,2,0,2,59715
21240,,Aaron,,Jenkins,,4634 Hilltop Rd,,Torrance,California,United States,90505,553-555-0149,1979-09-02,Partial High School,Clerical,M,S,0,2,0,0,51520
21241,,Carson,L,Griffin,,8935 Etcheverry Dr.,,Woodburn,Oregon,United States,97071,956-555-0173,1979-02-11,Partial High School,Clerical,M,S,0,2,0,0,56555
21242,,Morgan,M,Patterson,,1692 Detroit Ave,,San Carlos,California,United States,94070,236-555-0184,1978-06-16,Partial High School,Clerical,F,S,1,2,0,0,51394
21243,,Juan,M,Bailey,,8643 B Way,,Torrance,California,United States,90505,614-555-0183,1978-10-06,High School,Skilled Manual,M,M,0,2,0,0,61915
21244,,Allison,E,Torres,,Rt. 1546 Box A,,Glendale,California,United States,91203,496-555-0110,1978-02-16,High School,Skilled Manual,F,M,1,2,0,0,39456
21245,,Samantha,E,Rodriguez,,8882 San Remo Ct.,,Los Angeles,California,United States,90012,178-555-0164,1978-06-24,High School,Skilled Manual,F,M,0,2,0,0,43921
21247,,Alex,E,Sanders,,2338 Mozden Lane,,Sedro Woolley,Washington,United States,98284,772-555-0161,1978-12-11,High School,Skilled Manual,M,M,1,2,0,0,44429
21249,,Alvin,,Xu,,9089 San Jose Ave,,Columbus,Ohio,United States,43215,948-555-0160,1977-03-18,High School,Skilled Manual,M,S,0,2,0,0,30105
21250,,Fernando,E,Coleman,,5284 Dumbarton Dr.,,Lebanon,Oregon,United States,97355,222-555-0115,1977-10-24,High School,Skilled Manual,M,M,1,2,0,0,43454
21251,,Erika,C,Dominguez,,1511 Roxbury Drive,,Cliffside,British Columbia,Canada,V8Y 1L1,218-555-0143,1979-10-11,Partial High School,Clerical,F,S,0,2,0,0,49658
21254,,Tonya,M,Black,,3101 Greendell Rd,,Geelong,Victoria,Australia,3220,1 (11) 500 555-0134,1939-12-10,Partial College,Clerical,F,M,0,2,0,2,35066
21256,,Meghan,I,Torres,,5531 Roxbury Drive,,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0176,1941-10-12,Bachelors ,Management,F,M,1,2,0,2,50317
21257,,Evelyn,S,Subram,,5346 Clayburn Road,,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0147,1941-04-15,Bachelors ,Management,F,M,1,2,0,2,62193
21258,,Alfredo,,Serrano,,1242 Ridgewood Ct.,,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0119,1943-11-22,Bachelors ,Management,M,S,1,2,0,2,75515
21259,,Curtis,,Cai,,739 Rancho View Dr.,,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0182,1943-07-25,Graduate Degree,Management,M,S,1,1,0,2,120788
21260,,Ariana,A,Howard,,3159 Lime Ridge Drive,,Port Orchard,Washington,United States,98366,338-555-0190,1976-06-15,High School,Skilled Manual,F,S,1,2,0,0,41607
21261,,Jessica,,Kelly,,5203 Foothill Way,,Santa Cruz,California,United States,95062,651-555-0168,1976-06-03,Partial College,Skilled Manual,F,S,1,1,0,0,50007
21262,,Sara,R,Edwards,,8168 Landover Lane,,Spring Valley,California,United States,91977,941-555-0150,1976-06-01,Partial College,Skilled Manual,F,S,0,1,0,0,44180
21263,,Gail,L,Russell,,6085 B Wildbrook Ct.,,Cliffside,British Columbia,Canada,V8Y 1L1,334-555-0170,1975-02-08,Partial College,Skilled Manual,F,S,0,1,0,0,59128
21264,,Caleb,,Butler,,2537 I St.,,Redmond,Washington,United States,98052,294-555-0181,1973-06-13,Partial College,Skilled Manual,M,S,1,1,0,0,87705
21265,,Richard,D,Stone,,495 Saddlehill Lane,,Burlingame,California,United States,94010,102-555-0145,1972-03-13,Partial College,Skilled Manual,M,S,0,2,0,0,93733
21266,,Taylor,,Washington,,2679 Eagle Peak,#7,N. Vancouver,British Columbia,Canada,V7L 4J4,170-555-0113,1972-08-21,Bachelors ,Management,F,S,1,1,0,0,101994
21267,,Charles,,Parker,,617 Sweeney Road,,Port Orchard,Washington,United States,98366,266-555-0118,1968-03-05,Bachelors ,Management,M,M,1,1,0,0,127219
21269,,Blake,,Clark,,5263 Etcheverry Dr,,Berkeley,California,United States,94704,854-555-0186,1968-05-17,Bachelors ,Management,M,S,1,1,4,4,127154
21270,,Daniel,,Jackson,,6244 Bayviews Circle,,Seattle,Washington,United States,98104,243-555-0142,1967-11-09,Graduate Degree,Management,M,S,1,0,1,1,167763
21272,,Nicole,L,Ward,,7681 Hillcrest,,Port Hammond,British Columbia,Canada,V6B 3P7,408-555-0113,1968-12-24,Bachelors ,Management,F,S,1,1,4,4,103181
21273,,Jennifer,,Thomas,,8996 Carson,,Olympia,Washington,United States,98501,562-555-0183,1968-03-26,Bachelors ,Management,F,M,1,3,0,2,117853
21275,,Abigail,,Cox,,8158 Pheasant Court,,Novato,California,United States,94947,255-555-0148,1979-11-26,Partial College,Skilled Manual,F,M,1,1,0,0,80333
21276,,Ian,,Coleman,,2989 Pepperidge Way,,Metchosin,British Columbia,Canada,V9,849-555-0134,1978-07-12,High School,Skilled Manual,M,M,1,2,0,0,38244
21277,,Lucas,O,Thompson,,8267 Lavene Way,,Shawnee,British Columbia,Canada,V9B 2C3,932-555-0197,1978-05-15,Partial High School,Clerical,M,S,0,2,0,0,56496
21278,,Julia,C,King,,833 Sepueveda Court,,Beaverton,Oregon,United States,97005,675-555-0156,1978-04-20,Partial High School,Clerical,F,S,0,2,0,0,35642
21279,Ms.,Linda,R.,Rousey,,5966 Sepulveda Ct.,,Seaford,Victoria,Australia,3198,369-555-0100,1947-04-07,Partial High School,Clerical,F,M,1,2,1,2,21780
21280,,Justin,J,Walker,,6488 Taylor Box #229,,Burien,Washington,United States,98168,136-555-0192,1978-12-23,Partial College,Skilled Manual,M,S,0,1,0,0,64150
